8838	https://scholar.google.com/citations?user=eMrswZ8AAAAJ
11679	https://scholar.google.com/citations?user=tgJUMV0AAAAJ
8352	https://scholar.google.com/citations?user=6rYYLugAAAAJ
10723	https://scholar.google.com/citations?user=D6syRKQAAAAJ
9137	https://scholar.google.com/citations?user=b6W3LNsAAAAJ
8739	https://scholar.google.com/citations?user=Yte4WqUAAAAJ
9192	https://scholar.google.com/citations?user=H4EcfhwAAAAJ
8869	https://scholar.google.com/citations?user=qZesalEAAAAJ
11355	https://scholar.google.com/citations?user=KqSFL00AAAAJ
6846	https://scholar.google.com/citations?user=R8ngD5wAAAAJ
12230	https://scholar.google.com/citations?user=uWEy2TcAAAAJ
7538	https://scholar.google.com/citations?user=eq7s0ZUAAAAJ
13771	https://scholar.google.com/citations?user=zfXgvt4AAAAJ
5537	https://scholar.google.com/citations?user=662NXqYAAAAJ
2449	https://scholar.google.com/citations?user=fdifmX8AAAAJ
5608	https://scholar.google.com/citations?user=-9E3cbYAAAAJ
11420	https://scholar.google.com/citations?user=_JTatfEAAAAJ
11491	https://scholar.google.com/citations?user=XgpSvWEAAAAJ
9188	https://scholar.google.com/citations?user=GZXp2RgAAAAJ
10025	https://scholar.google.com/citations?user=_3b3I2QAAAAJ
4697	https://scholar.google.com/citations?user=oE2t8SUAAAAJ
9783	https://scholar.google.com/citations?user=Qkh-FcgAAAAJ
10229	https://scholar.google.com/citations?user=fWJ5m1YAAAAJ
11487	https://scholar.google.com/citations?user=QE2avRAAAAAJ
2491	https://scholar.google.com/citations?user=xN9spAkAAAAJ
10534	https://scholar.google.com/citations?user=5yReLGAAAAAJ
2670	https://scholar.google.com/citations?user=6CJeJ-AAAAAJ
2587	https://scholar.google.com/citations?user=R7OqL48AAAAJ
10280	https://scholar.google.com/citations?user=BDxbCC4AAAAJ
7337	https://scholar.google.com/citations?user=EUu31aIAAAAJ
5057	https://scholar.google.com/citations?user=OmnordAAAAAJ
11257	https://scholar.google.com/citations?user=3zt6OuwAAAAJ
11849	https://scholar.google.com/citations?user=QEaDuhIAAAAJ
10513	https://scholar.google.com/citations?user=u8vHsigAAAAJ
8270	https://scholar.google.com/citations?user=tndAspMAAAAJ
9130	https://scholar.google.com/citations?user=NSDZ-REAAAAJ
7064	https://scholar.google.com/citations?user=VYH8BwoAAAAJ
7583	https://scholar.google.com/citations?user=Db1qXRwAAAAJ
5713	https://scholar.google.com/citations?user=8Ae8UBQAAAAJ
9792	https://scholar.google.com/citations?user=EPSWOkQAAAAJ
13220	https://scholar.google.com/citations?user=gYfW33AAAAAJ
10067	https://scholar.google.com/citations?user=O5D_MxAAAAAJ
5351	https://scholar.google.com/citations?user=O0qri3kAAAAJ
10157	https://scholar.google.com/citations?user=wL8LjzEAAAAJ
8922	https://scholar.google.com/citations?user=sR17CI0AAAAJ
7646	https://scholar.google.com/citations?user=K-9Ci9IAAAAJ
7998	https://scholar.google.com/citations?user=m2j8ONQAAAAJ
4808	https://scholar.google.com/citations?user=phipyAcAAAAJ
7585	https://scholar.google.com/citations?user=03c7dKUAAAAJ
10494	https://scholar.google.com/citations?user=_sNfjL4AAAAJ
9214	https://scholar.google.com/citations?user=SUfR12cAAAAJ
8969	https://scholar.google.com/citations?user=A8ZePGgAAAAJ
10241	https://scholar.google.com/citations?user=pvFjQEEAAAAJ
9999	https://scholar.google.com/citations?user=6GmS-3kAAAAJ
13743	https://scholar.google.com/citations?user=BtleiiYAAAAJ
8670	https://scholar.google.com/citations?user=H7y8RCMAAAAJ
9284	https://scholar.google.com/citations?user=MLHcvvMAAAAJ
8417	https://scholar.google.com/citations?user=2uRvj08AAAAJ
5170	https://scholar.google.com/citations?user=O_DNhmkAAAAJ
2450	https://scholar.google.com/citations?user=o78YdZYAAAAJ
10193	https://scholar.google.com/citations?user=X5exW1gAAAAJ
5188	https://scholar.google.com/citations?user=AQLxlG4AAAAJ
5286	https://scholar.google.com/citations?user=d1AAtusAAAAJ
11226	https://scholar.google.com/citations?user=Fk3vNe8AAAAJ
12315	https://scholar.google.com/citations?user=CAdxgQkAAAAJ
9256	https://scholar.google.com/citations?user=zdDDd9kAAAAJ
7784	https://scholar.google.com/citations?user=3Adv3xcAAAAJ; https://scholar.google.com/citations?user=goBahDEAAAAJ
8061	https://scholar.google.com/citations?user=geu79AwAAAAJ
7477	https://scholar.google.com/citations?user=AblGX0gAAAAJ
9865	https://scholar.google.com/citations?user=Tt3a7kYAAAAJ
11176	https://scholar.google.com/citations?user=SIai_xgAAAAJ
11897	https://scholar.google.com/citations?user=xVAgVrcAAAAJ
10263	https://scholar.google.com/citations?user=gH9TZFkAAAAJ
10178	https://scholar.google.com/citations?user=FRjUrdoAAAAJ
10434	https://scholar.google.com/citations?user=exIfER4AAAAJ
10449	https://scholar.google.com/citations?user=CADoKKgAAAAJ
11193	https://scholar.google.com/citations?user=JqeDu0sAAAAJ
10620	https://scholar.google.com/citations?user=dKtJy2YAAAAJ
11769	https://scholar.google.com/citations?user=lMirJrIAAAAJ
5573	https://scholar.google.com/citations?user=ASJ87KIAAAAJ
10613	https://scholar.google.com/citations?user=z_xlkIAAAAAJ
4659	https://scholar.google.com/citations?user=TjTEYBwAAAAJ
8826	https://scholar.google.com/citations?user=DQJbUXkAAAAJ
8953	https://scholar.google.com/citations?user=tKOLexsAAAAJ
10611	https://scholar.google.com/citations?user=xnXZtg4AAAAJ
8684	https://scholar.google.com/citations?user=pSClVhMAAAAJ
8745	https://scholar.google.com/citations?user=XbgNxjwAAAAJ
8334	https://scholar.google.com/citations?user=w5W1B3IAAAAJ
9414	https://scholar.google.com/citations?user=bF5E43IAAAAJ
5212	https://scholar.google.com/citations?user=Lp_-6LAAAAAJ
10023	https://scholar.google.com/citations?user=ELa5ByEAAAAJ
6807	https://scholar.google.com/citations?user=0l2q0xsAAAAJ
7813	https://scholar.google.com/citations?user=jCSd9mUAAAAJ
5652	https://scholar.google.com/citations?user=Q2rNt0oAAAAJ
4157	https://scholar.google.com/citations?user=q0xJeIoAAAAJ
7032	https://scholar.google.com/citations?user=7qaaGp8AAAAJ
8403	https://scholar.google.com/citations?user=6Cw4HYsAAAAJ
2733	https://scholar.google.com/citations?user=0VMVyr0AAAAJ
7390	https://scholar.google.com/citations?user=pAiENKgAAAAJ
7645	https://scholar.google.com/citations?user=WXYfZbQAAAAJ
10272	https://scholar.google.com/citations?user=c6x0x_UAAAAJ
8734	https://scholar.google.com/citations?user=S-RWS10AAAAJ
5950	https://scholar.google.com/citations?user=ZXQoIQYAAAAJ
11815	https://scholar.google.com/citations?user=sxjdBzQAAAAJ
5646	https://scholar.google.com/citations?user=IsCTOlgAAAAJ
7227	https://scholar.google.com/citations?user=lIjTIMUAAAAJ
6262	https://scholar.google.com/citations?user=BLE0vh0AAAAJ
11809	https://scholar.google.com/citations?user=cM6KvzoAAAAJ
6114	https://scholar.google.com/citations?user=vegop64AAAAJ
10519	https://scholar.google.com/citations?user=9p92nIsAAAAJ
9467	https://scholar.google.com/citations?user=cCBfjXYAAAAJ
11429	https://scholar.google.com/citations?user=NVZryJQAAAAJ
10031	https://scholar.google.com/citations?user=rpZ0WXAAAAAJ
5873	https://scholar.google.com/citations?user=HlI8haQAAAAJ
7681	https://scholar.google.com/citations?user=0GavdN4AAAAJ
10353	https://scholar.google.com/citations?user=Z0iHfqUAAAAJ
9847	https://scholar.google.com/citations?user=1E5Nr4oAAAAJ
8266	https://scholar.google.com/citations?user=ps_RMFAAAAAJ
13350	https://scholar.google.com/citations?user=lp85vmcAAAAJ
9132	https://scholar.google.com/citations?user=uCY3T7IAAAAJ
8343	https://scholar.google.com/citations?user=MqKlTz8AAAAJ
8770	https://scholar.google.com/citations?user=ocj1Mt4AAAAJ
5680	https://scholar.google.com/citations?user=TD-eEXcAAAAJ
10475	https://scholar.google.com/citations?user=caFHVy4AAAAJ
10623	https://scholar.google.com/citations?user=eO5gM1AAAAAJ
12085	https://scholar.google.com/citations?user=xlHYttUAAAAJ
8113	https://scholar.google.com/citations?user=Jzz-htoAAAAJ
10195	https://scholar.google.com/citations?user=2KdI0H8AAAAJ
9277	https://scholar.google.com/citations?user=DJ041w4AAAAJ
4217	https://scholar.google.com/citations?user=MdG8vmcAAAAJ
4851	https://scholar.google.com/citations?user=lsjSygsAAAAJ
11950	https://scholar.google.com/citations?user=gHZeW4IAAAAJ; https://scholar.google.com/citations?user=dvGQBMAAAAAJ
8101	https://scholar.google.com/citations?user=Z1CNTFAAAAAJ
10453	https://scholar.google.com/citations?user=U4WW0j0AAAAJ
2682	https://scholar.google.com/citations?user=9VrkoVcAAAAJ
9556	https://scholar.google.com/citations?user=dWPai6wAAAAJ
10492	https://scholar.google.com/citations?user=AS5z_RsAAAAJ
8227	https://scholar.google.com/citations?user=Y93q-cEAAAAJ
13395	https://scholar.google.com/citations?user=07WnFpUAAAAJ
9833	https://scholar.google.com/citations?user=WyFPvjQAAAAJ
7808	https://scholar.google.com/citations?user=w6pTaNEAAAAJ
6206	https://scholar.google.com/citations?user=C6-Jf_QAAAAJ
14057	https://scholar.google.com/citations?user=eQM86GAAAAAJ
5484	https://scholar.google.com/citations?user=YfRusD4AAAAJ
10267	https://scholar.google.com/citations?user=W97XIb0AAAAJ
5750	https://scholar.google.com/citations?user=42tyu7QAAAAJ
13722	https://scholar.google.com/citations?user=mxXDEOoAAAAJ
8924	https://scholar.google.com/citations?user=EPcBraoAAAAJ
2705	https://scholar.google.com/citations?user=CRuDnMkAAAAJ
11243	https://scholar.google.com/citations?user=AF1BYOQAAAAJ
4169	https://scholar.google.com/citations?user=PS65lcwAAAAJ
10287	https://scholar.google.com/citations?user=F0Tn65EAAAAJ
14038	https://scholar.google.com/citations?user=ic6UZfgAAAAJ
14482	https://scholar.google.com/citations?user=H7RLJOgAAAAJ
13339	https://scholar.google.com/citations?user=E2RtiLEAAAAJ
14335	https://scholar.google.com/citations?user=JV2j5yUAAAAJ
14132	https://scholar.google.com/citations?user=uWtaEmUAAAAJ
2057	https://scholar.google.com/citations?user=kAYRbBgAAAAJ
14226	https://scholar.google.com/citations?user=4DjJYT0AAAAJ
14341	https://scholar.google.com/citations?user=YOPl7vkAAAAJ
14243	https://scholar.google.com/citations?user=SUSD0mgAAAAJ
14427	https://scholar.google.com/citations?user=noV796sAAAAJ
14344	https://scholar.google.com/citations?user=GGq8rNYAAAAJ
14358	https://scholar.google.com/citations?user=ouqPRSsAAAAJ
14314	https://scholar.google.com/citations?user=T5qAYKgAAAAJ
14363	https://scholar.google.com/citations?user=aTKQJx4AAAAJ
14589	https://scholar.google.com/citations?user=t_GpM1cAAAAJ
14343	https://scholar.google.com/citations?user=mt87BDYAAAAJ
